Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2014-04-28,315.0,333.0,304.0,320.0,165.03755482,53294.1975206,322.921637919
2014-04-27,331.373,335.222,314.178,315.0,92.24666799,29625.6426361,321.156777601
2014-04-26,330.45,338.1,324.165,330.541,51.76544869,17117.57222,330.675627337
2014-04-25,358.327,358.327,321.0,333.344,223.90883378,74306.6737508,331.861287009
2014-04-24,347.76,360.0,347.759,360.0,130.68700171,46186.5484678,353.413483082
2014-04-23,351.1,357.417,347.52,352.491,76.67454309,26952.4658665,351.51778909
2014-04-22,356.0,361.61,351.1,351.1,81.65722099,29062.2726479,355.905727571
2014-04-21,362.168,370.0,355.2,356.964,110.90573843,39916.4621509,359.91340679
2014-04-20,367.731,372.53,356.05,362.168,55.90461649,20386.6087093,364.667714212
2014-04-19,355.749,370.0,345.0,368.928,125.24554451,44892.5696711,358.436460528
2014-04-18,360.852,363.763,342.53,355.749,168.66555523,59646.4168439,353.637212782
2014-04-17,387.2,391.938,350.0,360.885,186.13165392,68120.6958455,365.981252575
2014-04-16,376.095,398.0,360.175,387.2,366.13058124,137991.130044,376.890478739
2014-04-15,331.4,382.0,331.4,376.004,406.32952575,146846.803424,361.398308805
2014-04-14,305.549,340.0,297.734,333.848,205.54860097,67463.4694285,328.211766512
2014-04-13,305.0,313.0,285.203,305.549,102.27673013,30583.4190251,299.026171312
2014-04-12,309.197,325.0,305.01,309.64,132.44947568,41578.5699564,313.920230661
2014-04-11,260.977,323.153,250.0,309.197,608.24784472,179496.986611,295.105010514
2014-04-10,326.0,331.512,250.0,260.914,655.34502981,194503.549473,296.795642945
2014-04-09,330.6,333.0,326.0,326.0,140.34593923,46146.8246814,328.807694292
2014-04-08,331.0,335.579,327.2,330.6,71.033065,23585.6065939,332.037011129
2014-04-07,337.4,341.0,327.0,333.227,155.13173768,51564.3268912,332.390571152
2014-04-06,334.973,341.751,330.02,337.2,113.37776179,38144.4901072,336.437141684
2014-04-05,328.001,339.156,328.0,334.968,82.13004977,27389.1145877,333.484694876
2014-04-04,328.033,334.8,318.0,328.001,184.26908385,60297.2656145,327.223994143
2014-04-03,324.9,334.616,309.817,330.69,238.3469978,76864.2663238,322.488921754
2014-04-02,352.74,368.53,316.759,327.417,410.13532412,138399.704009,337.448875699
2014-04-01,343.0,370.0,341.026,352.81,293.44634282,104758.996666,356.995407268
2014-03-31,339.135,358.0,320.01,339.88,235.2485306,79046.254052,336.011680287
2014-03-30,367.0,369.576,331.206,339.135,253.64929426,87679.9298011,345.67385672
2014-03-29,373.085,375.389,367.0,371.52,36.22736911,13475.1750333,371.961181956
2014-03-28,360.595,388.806,354.25,368.51,179.1459083,67057.4535164,374.317527834
2014-03-27,418.1,418.1,350.001,363.049,431.48966164,169852.373882,393.641815743
2014-03-26,415.615,421.0,410.0,418.1,108.02759441,45080.5537784,417.305911741
2014-03-25,424.987,424.991,413.17,416.0,144.25403944,60209.9946868,417.388621633
2014-03-24,412.0,425.004,403.92,424.987,115.08634808,47615.9586572,413.741155677
2014-03-23,411.5,417.32,410.001,415.9,68.81554799,28507.4517073,414.258878116
2014-03-22,416.5,418.377,405.0,411.996,84.10577963,34467.3692486,409.809758618
2014-03-21,421.64,436.0,408.848,416.509,216.94913514,91952.5905355,423.844005998
2014-03-20,437.813,443.751,420.0,422.477,279.43780516,119927.512672,429.174257949
2014-03-19,440.547,449.9,436.0,441.37,144.10316336,63868.7211641,443.215261032
2014-03-18,445.2,449.6,431.3,440.531,362.90260021,159829.875077,440.42085944
2014-03-17,452.02,455.5,443.739,445.112,124.84497443,56056.2830541,449.007125117
2014-03-16,457.7,457.708,451.01,452.015,47.04516011,21343.8506114,453.688552903
2014-03-15,450.61,459.0,450.0,457.79,55.83650691,25395.1652253,454.812928507
2014-03-14,456.982,459.897,450.0,454.01,145.88478213,66275.1217913,454.297705515
2014-03-13,458.465,461.57,454.545,456.982,113.95941081,52303.661599,458.967462426
2014-03-12,456.47,460.0,452.0,455.7,171.72884518,78398.7151078,456.52618828
2014-03-11,454.989,458.867,449.054,455.0,130.47257491,59135.3408871,453.239624709
2014-03-10,457.0,462.474,449.0,454.989,223.16118202,101267.891217,453.788110909
2014-03-09,445.956,460.0,440.6,456.0,140.41236178,63512.4051222,452.327731811
2014-03-08,447.415,457.2,435.0,442.15,103.47802183,45855.2718867,443.140205772
2014-03-07,467.4,468.5,442.0,450.037,195.67868236,89673.6105062,458.269697162
2014-03-06,468.9,471.272,463.1,464.075,280.71293083,131421.745468,468.171327482
2014-03-05,475.805,481.566,458.0,468.9,264.81794368,123446.068711,466.154471996
2014-03-04,453.96,499.99,426.36,475.803,649.63287723,304628.662918,468.924331873
2014-03-03,404.0,491.53,402.183,454.968,818.464745,362803.366386,443.273053119
2014-03-02,411.554,411.584,399.03,404.0,105.62147053,42616.849618,403.486615024
2014-03-01,393.0,414.0,392.111,411.584,144.27958368,57897.929614,401.289830046
2014-02-28,417.278,419.5,390.0,393.0,313.16210629,126278.882812,403.238068322
2014-02-27,412.0,428.759,405.51,417.278,139.01807657,57477.1402108,413.450837682
2014-02-26,394.324,430.0,386.0,415.488,447.00119808,183999.550097,411.630999843
2014-02-25,409.736,409.736,319.0,390.0,942.10071696,343497.019783,364.607534629
2014-02-24,436.875,442.998,401.066,409.736,259.99897013,108904.683661,418.865827071
2014-02-23,433.934,462.0,431.05,436.875,197.13311514,88279.4908843,447.816648266
2014-02-22,409.6,445.0,400.501,436.15,202.32287677,85196.0722147,421.08966408
2014-02-21,395.0,417.0,375.0,409.575,254.91701228,102023.531783,400.222530737
2014-02-20,450.0,451.47,390.009,390.427,395.27171237,166705.800196,421.749887429
2014-02-19,453.0,453.0,446.276,450.0,120.30855777,54171.942966,450.275059149
2014-02-18,453.27,463.0,450.0,453.0,88.46751747,40301.707999,455.55373488
2014-02-17,444.0,470.198,435.575,453.27,220.14217728,100910.048603,458.385802527
2014-02-16,462.0,469.054,411.003,442.0,320.29368699,140870.820718,439.817662476
2014-02-15,475.952,490.559,453.181,467.9,198.06538429,92662.3009757,467.836928234
2014-02-14,440.501,500.0,391.1,472.43,859.75937346,381198.001674,443.377546603
2014-02-13,481.0,486.392,437.0,443.087,261.12170224,120701.977705,462.244143899
2014-02-12,492.72,498.22,472.087,481.0,149.27108684,72759.4014014,487.431309986
2014-02-11,500.0,525.0,466.588,495.0,665.92726585,330394.873689,496.142582881
2014-02-10,520.0,531.588,402.02,499.0,1049.78459001,500489.254369,476.754239995
2014-02-09,510.0,535.0,501.001,518.5,143.32159127,73888.4048506,515.542732925
2014-02-08,535.0,544.0,504.4,510.0,279.88402192,147474.445205,526.912698315
2014-02-07,579.0,585.0,508.267,536.0,767.3889735,416004.775589,542.104186996
2014-02-06,594.0,598.0,575.0,579.0,276.99138479,162363.255649,586.167168238
2014-02-05,603.9,604.75,594.0,595.498,212.54783807,128035.083615,602.382432011
2014-02-04,604.99,610.0,600.0,600.0,170.3849448,102798.432064,603.330488995
2014-02-03,596.999,606.0,595.0,605.0,104.58461026,62581.2885482,598.379516763
2014-02-02,600.273,607.772,595.0,596.998,64.53227793,38806.9265069,601.356836481
2014-02-01,592.976,608.0,591.0,604.651,149.46273932,89652.6563596,599.832819654
2014-01-31,595.0,600.0,590.0,591.203,135.59308658,80656.0483768,594.838943571
2014-01-30,593.1,606.502,580.849,595.0,392.32325644,233613.562715,595.461928092
2014-01-29,591.544,600.95,586.0,593.071,127.8479235,76203.1724542,596.045444995
2014-01-28,573.971,609.999,560.0,591.544,405.89599934,237235.250348,584.472994889
2014-01-27,613.982,621.4,551.629,565.0,681.85482202,399235.095848,585.513342364
2014-01-26,611.2,624.1,600.0,616.504,202.75711571,125033.820674,616.667978514
2014-01-25,589.0,618.99,582.66,618.936,199.81569635,120778.64333,604.450228566
2014-01-24,607.0,610.417,570.15,589.37,397.54985776,234741.269299,590.470012043
2014-01-23,613.001,617.5,601.0,607.0,275.25975683,167749.464792,609.422411485
2014-01-22,618.375,622.104,612.107,614.0,167.26131924,103261.618429,617.366997329
2014-01-21,616.849,618.5,612.0,616.0,120.16406467,73947.5133367,615.387916011
2014-01-20,620.0,621.2,606.158,616.0,165.36533624,101589.797656,614.335506857
2014-01-19,594.9,620.0,590.29,620.0,155.27497508,94462.6764432,608.35737629
2014-01-18,589.4,603.0,586.0,594.9,125.89912704,75452.0745915,599.305780472
2014-01-17,610.002,614.263,581.0,593.944,409.31465933,244787.078646,598.041318741
2014-01-16,622.001,625.4,610.002,610.002,231.05612287,142795.123456,618.010558139
2014-01-15,615.15,626.7,613.035,625.0,322.1378282,200409.299917,622.122838032
2014-01-14,617.123,635.0,610.298,615.15,380.76149113,236533.986049,621.212994379
2014-01-13,632.0,637.0,598.0,624.0,558.50019477,342197.72419,612.708334562
2014-01-12,667.0,674.6,620.5,632.0,373.03570504,238617.289764,639.663406318
2014-01-11,630.0,678.925,630.0,669.0,433.86834203,287094.133105,661.707954448
2014-01-10,624.522,642.0,610.0,630.0,350.5493159,220096.87543,627.862801173
2014-01-09,628.35,643.0,601.436,631.388,445.21400658,277640.87243,623.612169264
2014-01-08,568.0,656.177,553.0,628.0,563.85357702,347251.634066,615.85427178
2014-01-07,687.847,703.08,568.0,568.0,1018.04224711,654947.783609,643.34047577
2014-01-06,688.0,749.13,667.842,688.765,996.22880425,702567.128257,705.226676101
2014-01-05,623.001,694.0,623.001,688.0,662.55242202,439497.365372,663.33976115
2014-01-04,599.879,627.0,593.893,623.001,377.6657915,230938.413986,611.488832677
2014-01-03,583.0,617.848,577.0,600.0,428.6902627,257624.414916,600.957001667
2014-01-02,555.293,605.0,555.0,581.65,539.89426228,308738.664939,571.85024274
2014-01-01,549.0,559.998,549.0,558.0,164.52702811,91276.6095219,554.78185299
2013-12-31,551.73,551.99,540.0,550.0,158.25958893,86253.2037309,545.010917279
2013-12-30,542.0,554.0,538.04,546.8,152.22752596,83451.2277419,548.200643843
2013-12-29,538.0,549.65,530.0,544.0,129.1160834,69631.8592952,539.296557498
2013-12-28,539.784,554.0,521.1,538.0,179.33387235,96732.2217564,539.397384827
2013-12-27,559.438,570.626,517.0,534.0,558.2795441,303484.156438,543.606083449
2013-12-26,510.246,575.0,509.106,559.438,727.7160488,393537.011649,540.783747038
2013-12-25,488.674,514.925,482.422,510.0,295.93331947,147074.079054,496.983845271
2013-12-24,495.0,500.65,480.0,488.109,229.84027009,113189.291167,492.469361975
2013-12-23,457.99,500.0,455.0,491.204,251.77349187,120853.427623,480.008545481
2013-12-22,446.0,496.0,436.0,458.0,281.97925892,133338.823896,472.867488221
2013-12-21,453.0,482.2,420.002,449.531,351.31959487,158082.13248,449.966739084
2013-12-20,509.945,532.0,440.0,460.0,816.58042974,407197.353032,498.661660507
2013-12-19,381.426,527.0,352.842,516.727,1517.88312233,705408.335343,464.731654872
2013-12-18,497.017,499.0,299.0,381.426,4237.45542376,1634943.5949,385.831455769
2013-12-17,522.001,570.0,463.064,499.0,1104.5731836,569355.924364,515.453328776
2013-12-16,650.725,650.725,489.215,525.0,1704.3140528,941553.206359,552.452879686
2013-12-15,643.0,653.355,610.0,650.725,479.67052933,302287.928641,630.199084908
2013-12-14,652.03,664.0,620.012,643.0,252.03134414,162978.327124,646.658960932
2013-12-13,644.0,678.95,609.0,658.0,677.88025388,441536.408079,651.348679287
2013-12-12,647.0,686.0,630.697,644.5,531.97395621,345344.648324,649.175855871
2013-12-11,735.0,738.066,625.0,647.0,1087.5852929,729092.472545,670.377281952
2013-12-10,685.0,737.08,685.0,735.0,837.40704679,594580.092191,710.025183655
2013-12-09,612.255,715.0,600.02,681.0,1168.72379843,783037.664433,669.993770543
2013-12-08,552.0,631.91,524.0,612.255,1346.23629905,795401.37906,590.8334069
2013-12-07,664.46,689.888,416.0,552.0,3146.33799679,1773757.71181,563.75307218
2013-12-06,786.0,798.116,650.0,664.46,1716.98331288,1231408.97623,717.193327967
2013-12-05,835.256,851.0,671.0,795.0,1858.99126154,1415707.91846,761.546300808
2013-12-04,789.41,849.997,782.0,835.255,922.16079154,755393.62069,819.156081694
2013-12-03,771.415,806.0,734.97,794.0,665.36796387,521805.255534,784.235616783
2013-12-02,694.5,777.777,660.0,777.0,947.21406514,687969.082213,726.307925032
2013-12-01,829.5,840.0,490.0,694.5,2092.55583463,1423123.72807,680.088772073
2013-11-30,811.353,865.671,755.0,829.5,574.32061458,472437.416721,822.60222727
2013-11-29,744.0,818.0,730.0,818.0,1335.3028278,1047526.52364,784.486111939
2013-11-28,723.021,780.0,660.0,759.996,1907.9467364,1396808.33525,732.100277541
2013-11-27,708.88,760.0,660.1,722.908,1052.81853961,747567.848197,710.06333957
2013-11-26,591.0,717.0,589.001,717.0,974.89937902,640654.047891,657.148893187
2013-11-25,552.025,593.0,549.71,593.0,324.13823569,186389.391397,575.030560649
2013-11-24,570.0,594.17,510.075,555.0,336.28148906,188610.102648,560.869714164
2013-11-23,550.0,615.0,550.0,570.101,528.82985912,308018.235415,582.452427946
2013-11-22,512.871,560.0,480.0,552.0,504.6608841,268937.502157,532.907365381
2013-11-21,425.0,529.99,405.003,521.0,600.99115805,287708.458125,478.723279488
2013-11-20,427.911,436.125,300.1,425.0,567.09654059,213279.351456,376.090023816
2013-11-19,500.773,625.0,289.217,415.0,820.07447998,367752.655067,448.438116347
2013-11-18,360.11,510.0,353.0,508.725,694.69831212,292391.510173,420.889910155
2013-11-17,320.005,366.99,320.005,365.0,473.41360889,166773.856781,352.279388782
2013-11-16,307.101,328.5,305.219,320.002,198.93477112,64105.6257479,322.244449208
2013-11-15,312.5,326.21,293.992,312.0,307.41379948,96274.9841458,313.17717132
2013-11-14,298.0,323.9,294.0,312.0,342.65369489,105382.080022,307.546895288
2013-11-13,261.5,300.0,257.038,298.0,353.8452768,102933.035968,290.898431369
2013-11-12,246.0,263.517,246.0,260.0,464.66093206,119559.602819,257.305046691
2013-11-11,232.75,254.9,221.0,244.4,263.85775049,64201.272386,243.317743242
2013-11-10,248.5,249.375,192.761,232.75,502.8914718,109293.431271,217.330055091
2013-11-09,237.0,270.0,223.8,248.5,366.34844537,89020.9217773,242.995221905
2013-11-08,217.9,250.0,212.782,237.0,346.53530658,79341.9041924,228.957634867
2013-11-07,189.0,222.934,185.0,216.0,678.46362894,141078.461335,207.93813451
2013-11-06,184.5,194.9,181.9,191.917,240.39813848,45501.4217471,189.275266584
2013-11-05,172.001,187.82,168.0,183.11,385.40432784,68260.5413859,177.11410188
2013-11-04,161.0,173.0,158.0,172.001,133.60937943,22101.8941585,165.421726025
2013-11-03,152.752,165.0,151.064,161.0,425.51444431,67096.289751,157.682754718
2013-11-02,152.511,156.0,151.0,152.75,128.03644824,19632.8639961,153.338086662
2013-11-01,152.0,154.778,150.035,152.511,137.77276245,21024.5696491,152.603237935
2013-10-31,148.1,156.974,148.1,151.02,122.64899205,18776.7285806,153.09321558
2013-10-30,153.12,154.5,148.0,148.1,211.86165011,32039.1783355,151.226889429
2013-10-29,147.991,163.721,145.01,153.12,175.02013819,26607.6588938,152.026270628
2013-10-28,144.0,148.481,142.5,144.76,53.70835879,7823.0311085,145.657608699
2013-10-27,132.296,145.0,132.296,144.0,102.20443201,14395.4625343,140.849689698
2013-10-26,138.777,138.777,130.75,132.296,109.29968241,14684.7714047,134.353285215
2013-10-25,141.95,142.39,121.1,133.822,340.24342924,43858.2404434,128.902534698
2013-10-24,153.73,156.0,110.0,141.95,622.80278877,81395.445598,130.692166229
2013-10-23,141.5,153.73,141.0,151.0,214.24526074,31512.694753,147.087009739
2013-10-22,132.117,144.0,132.117,141.5,317.16569055,43851.6133176,138.260898402
2013-10-21,124.669,132.0,121.7,130.0,147.80325974,18897.2167629,127.853856513
2013-10-20,120.99,125.999,120.0,121.701,44.9705399,5516.98911351,122.680072905
2013-10-19,113.5,124.53,111.0,120.568,204.45587083,24501.2156728,119.83620511
2013-10-18,108.5,113.5,106.2,113.5,109.85838158,12050.598972,109.69212179
2013-10-17,104.0,109.5,104.0,108.5,62.29036131,6721.15975327,107.90047789
2013-10-16,106.998,110.399,101.2,102.117,351.46963122,37830.1222115,107.634113594
2013-10-15,101.09,107.987,100.0,106.99,161.8692043,16808.2242413,103.838307688
2013-10-14,98.0,102.253,98.0,101.09,153.02044828,15397.7814745,100.625646099
2013-10-13,96.5,98.0,95.7,98.0,130.74023238,12696.2315031,97.1103635966
2013-10-12,95.6508,96.5999,95.6501,96.49,20.9908195,2017.04891886,96.0919567178
2013-10-11,96.49,97.0,95.42,96.5988,70.88006787,6836.00723611,96.4447050002
2013-10-10,96.0,97.48,92.999,96.02,198.99914407,19183.6157408,96.4004937331
2013-10-09,95.2889,97.099,95.0,96.996,74.0147226,7124.55554935,96.2586266499
2013-10-08,95.95,95.98,94.211,94.515,87.7395869,8317.5038768,94.7976183918
2013-10-07,93.51,96.0,93.51,95.95,71.60900861,6763.21793083,94.4464678692
2013-10-06,94.486,94.5,93.11,93.51,47.79541324,4499.60894175,94.1431120001
2013-10-05,94.6413,95.5,93.0044,93.511,15.75408,1485.55764947,94.2966932675
2013-10-04,92.0,96.0,88.867,94.6414,194.2009103,18297.7576684,94.220761582
2013-10-03,77.9,94.49,77.7,88.8503,83.10490703,7409.09397414,89.1535077641
2013-10-02,93.11,94.49,60.5,79.5959,397.46406951,32486.4822267,81.7343873794
2013-10-01,92.4899,94.49,90.514,94.49,103.96009944,9614.9042212,92.4864854207
2013-09-30,90.96,92.49,90.0213,91.9999,43.35619232,3972.83079649,91.6323732298
2013-09-29,92.5,93.0,75.01,90.96,142.7416113,12707.9174123,89.0274202217
2013-09-28,94.488,94.488,92.5,92.5,94.43348295,8787.96145412,93.059804421
2013-09-27,94.3997,94.49,93.1,94.488,52.9488833,4971.32849009,93.8892037046
2013-09-26,95.1,95.1,93.2674,93.2674,111.49236936,10452.1869078,93.7480023769
2013-09-25,93.75,95.1,92.441,95.1,95.2300367,8948.57866561,93.9680270607
2013-09-24,94.15,94.498,93.0,94.39,71.42938569,6710.6583859,93.9481464256
2013-09-23,95.0,95.0,94.0,94.38,40.34281411,3819.88811538,94.6857129243
2013-09-22,95.0,95.7,94.11,95.0,9.40197,898.2537173,95.538883585
2013-09-21,95.1,96.0,94.75,95.75,38.0949965,3626.71989192,95.2020009221
2013-09-20,95.309,97.0,95.309,95.99,29.970109,2881.55704452,96.1476998472
2013-09-19,99.1,99.49,95.3,95.3,102.77122069,10044.9898342,97.7412719895
2013-09-18,97.99,100.708,97.99,99.1,99.23357809,9865.07212179,99.4126414835
2013-09-17,97.31,97.99,97.0,97.99,124.86674146,12160.2474614,97.3857996074
2013-09-16,98.989,99.0,96.711,97.31,24.1464483,2367.57173156,98.0505166701
2013-09-15,98.5975,98.989,96.55,98.989,9.7553685,957.072947714,98.1073085772
2013-09-14,98.5,99.8,96.0,96.71,37.65725591,3673.34338592,97.5467621619
2013-09-13,97.5,99.1949,96.0,97.0001,28.87421446,2825.87847883,97.8685838448
2013-09-12,95.071,98.7,95.071,97.5,108.80061833,10557.5862144,97.0360865264
2013-09-11,94.6,98.0,93.15,96.145,105.10136361,9951.65155367,94.6862268182
2013-09-10,95.98,96.477,94.0,94.1,100.58521168,9580.52956836,95.2478938837
2013-09-09,94.0,96.0,92.4322,94.0,132.29492603,12488.6091108,94.3997588232
2013-09-08,95.0,95.0,92.442,94.0,70.1167799,6542.66276954,93.3109418155
2013-09-07,92.2001,95.0,91.0533,94.999,105.60717482,9825.6621675,93.0397218205
2013-09-06,93.0,95.0,92.0001,93.0,37.38130062,3486.04925178,93.2564997461
2013-09-05,94.3,96.0,91.0,93.0,86.4683909,8066.28309688,93.2859165404
2013-09-04,98.8003,100.777,92.0,96.0,254.63894323,24619.1097082,96.6824217689
2013-09-03,100.98,100.998,98.8003,99.59,96.96471137,9672.22131127,99.7499108141
2013-09-02,101.989,101.989,98.6,100.7,120.5709149,12020.6837875,99.6980390957
2013-09-01,99.3,101.999,97.75,101.999,56.93409633,5678.42941795,99.7368849948
2013-08-31,95.5,102.0,94.0,99.3,372.73958256,36792.6406603,98.7087027561
2013-08-30,91.93,97.0,90.8912,95.985,163.1379168,15408.8678269,94.4530133102
2013-08-29,91.392,92.0,90.001,91.93,50.2707191,4579.54855618,91.0977331967
2013-08-28,90.0,91.4,89.1,91.392,74.45516636,6733.08854475,90.4314485336
2013-08-27,84.75,92.3001,82.8,88.75,92.55306045,8256.19219,89.2049614552
2013-08-26,86.0,86.99,83.0,84.75,44.92458032,3828.85494615,85.2285078431
2013-08-25,84.728,88.0,84.0,85.5,17.05730746,1467.05643866,86.0075039453
2013-08-24,82.51,84.728,82.501,82.52,5.2037015,433.16020376,83.2407861519
2013-08-23,82.702,84.728,81.5,84.728,49.09862463,4041.11219837,82.306016285
2013-08-22,85.345,86.2,82.7,82.706,63.00991627,5325.98849356,84.5261953807
2013-08-21,79.1724,85.4316,79.0,84.5,62.64465337,5149.44882496,82.2009309325
2013-08-20,77.5,81.174,77.0,81.174,86.11268181,6779.76526285,78.7313218024
2013-08-19,75.1,79.43,75.1,77.5,72.51023423,5701.79945897,78.6344096046
2013-08-18,76.5339,77.1,75.0,75.0,33.543879,2552.99830011,76.1092150406
2013-08-17,75.15,75.91,74.9727,75.2433,31.7015749,2389.09684298,75.3620869157
2013-08-16,76.0,76.0,75.0,75.15,66.15767907,4968.19714933,75.0963035459
2013-08-15,76.8954,76.8954,75.0,76.0,52.21806688,3957.01742008,75.778703742
2013-08-14,72.1218,76.8955,72.1218,75.6311,40.9288108,3072.48639074,75.069036473
2013-08-13,73.3,74.3688,72.12,74.3688,42.6103411,3136.29458267,73.6040712584
2013-08-12,71.1154,73.3,71.1067,73.3,26.54439527,1914.34698314,72.1186888483
2013-08-11,72.3469,73.0,71.03,71.1003,25.0990049,1829.81017195,72.9036939608
2013-08-10,73.0,73.59,69.7503,72.1671,25.20035536,1798.50725027,71.3683289215
2013-08-09,74.9976,75.2498,72.1,73.9,58.42212322,4287.42799245,73.3870622316
2013-08-08,75.656,76.949,71.4,73.0,142.03899212,10514.3133022,74.024133411
2013-08-07,76.054,77.85,75.55,77.7,66.90966006,5113.28330057,76.4207036171
2013-08-06,75.3,78.0,74.0,76.0,61.97855803,4680.65173746,75.5205007382
2013-08-05,74.0224,76.9998,74.0,75.5,74.44119943,5635.80851486,75.7081905989
2013-08-04,73.4371,74.95,73.4371,74.95,14.55656886,1090.65287541,74.9251342054
2013-08-03,75.002,75.8,73.61,73.61,39.94480905,2988.4638801,74.8148245336
2013-08-02,77.1899,78.0,73.9999,75.003,109.19469822,8323.3444676,76.2248039811
2013-08-01,77.01,77.395,75.001,76.0,254.90011089,19388.1497156,76.0617547316
2013-07-31,76.999,80.3,75.4,76.05,229.18518925,18196.2757173,79.3955131953
2013-07-30,72.0008,77.0,72.0008,77.0,42.223138,3141.23943559,74.3961624926
2013-07-29,72.393,74.0,72.0001,72.0005,59.47405437,4345.57106763,73.0666693849
2013-07-28,71.4886,72.31,70.0,71.81,24.44508706,1745.22646747,71.3937513574
2013-07-27,70.7968,72.38,70.1,70.9126,50.8968615,3643.94847559,71.5947578731
2013-07-26,71.9,72.78,70.0,72.78,97.6427009,6931.8756588,70.9922564094
2013-07-25,69.7,72.0,69.7,72.0,60.36997797,4283.22476793,70.9495830868
2013-07-24,70.5,71.4,69.0,69.7,96.101889,6751.29830432,70.2514630521
2013-07-23,68.95,71.0,67.592,69.666,83.87375692,5872.28779574,70.0134107662
2013-07-22,68.0,69.0,68.0,68.01,32.65532298,2233.87078921,68.4075545841
2013-07-21,68.9,68.9,67.01,68.0,13.50566387,920.006351256,68.1200391267
2013-07-20,69.9999,70.0,67.33,68.22,31.70891504,2180.39525333,68.7628463661
2013-07-19,68.0,70.0,67.5,68.0,20.4896693,1424.69480648,69.5323475269
2013-07-18,71.2549,71.2549,66.1,69.84,287.09454126,19838.1165304,69.0995950092
2013-07-17,72.49,73.54,70.4007,71.26,79.15128965,5740.57928271,72.526667703
2013-07-16,72.01,73.54,70.35,70.35,64.47537733,4636.96603966,71.9184009723
2013-07-15,70.57,73.54,70.4201,72.0,81.57197351,5898.79221082,72.3139573188
2013-07-14,72.0,72.0,70.57,71.5,95.26266258,6763.3073559,70.9964132088
2013-07-13,69.31,72.0,67.8584,70.5606,99.77662707,6980.87218461,69.9650047271
2013-07-12,66.6,76.98,66.6,70.86,84.67835244,6084.00812766,71.848447122
2013-07-11,66.0,68.0,63.2,66.6,115.36532271,7497.91216016,64.9927723862
2013-07-10,58.4068,66.7,58.3109,64.62,231.02650644,14295.3733646,61.8776329385
2013-07-09,58.0,60.99,55.0,57.7,119.83736339,6938.75058958,57.9013956356
2013-07-08,57.3501,61.98,55.66,58.0,91.1890531,5305.63245695,58.1827782676
2013-07-07,52.73,57.3501,52.0,57.3501,44.18468721,2396.35385545,54.2349399025
2013-07-06,51.54,56.0,50.63,52.8193,41.16436462,2173.06667858,52.789996849
2013-07-05,61.0,61.0,50.0,51.001,132.78023292,7271.37207533,54.7624591057
2013-07-04,61.0,62.1472,55.9271,61.0,95.12959207,5647.74823897,59.3689946112
2013-07-03,65.0,68.0,59.0,59.8414,224.54246803,13952.5616509,62.1377406835
2013-07-02,61.973,67.0,60.97,65.0,61.33460486,3945.75671353,64.3316562084
2013-07-01,68.5,72.0092,57.2,60.3512,148.00900031,9893.29481935,66.8425217293
2013-06-30,69.0,70.0,68.0,68.0,60.9631651,4172.43298316,68.4418693865
2013-06-29,68.75,72.0,68.0,70.488,36.12428795,2548.05489481,70.5357818635
2013-06-28,73.3,73.3,68.75,68.75,93.36509253,6681.41394451,71.5622269893
2013-06-27,76.0,77.2958,74.0,74.0,60.83322001,4540.65795886,74.6410917934
2013-06-26,74.01,79.95,74.0,75.465,51.19473169,3920.28206503,76.5758884872
2013-06-25,74.849,77.487,74.01,75.002,9.01011588,677.986952565,75.247306649
2013-06-24,76.0,76.0152,69.0,74.0002,133.35286559,9764.47220248,73.2228149675
2013-06-23,77.002,77.002,75.0,77.0,20.62757615,1580.22476889,76.6073899036
2013-06-22,78.7571,78.946,77.002,77.002,10.30269885,798.559573608,77.5097462553
2013-06-21,79.0,81.0,77.5,78.5771,50.7570012,4039.66168643,79.5882654792
2013-06-20,79.538,81.0,75.0,79.0001,52.86430686,4181.85335685,79.1054230206
2013-06-19,79.101,80.615,78.72,78.732,34.9312913,2772.75612556,79.3774298737
2013-06-18,76.2,82.7673,75.6,80.499,65.69737866,5161.2969582,78.5616879009
2013-06-17,75.501,78.799,75.5,76.19,60.77946761,4657.37475466,76.6274358398
2013-06-16,76.0,77.16,75.0,75.5,11.714353,887.514074152,75.7629613989
2013-06-15,76.0,78.0,73.0211,76.0,50.18177883,3816.9098291,76.0616685597
2013-06-14,79.302,83.8738,75.0,75.3,70.31982765,5576.2389639,79.2982456051
2013-06-13,83.867,89.0,79.0,79.0599,124.60796709,10448.3341295,83.8496476065
2013-06-12,83.947,85.396,82.0,84.5,39.6259861,3306.75445643,83.449139867
2013-06-11,81.999,90.0,81.999,83.0,80.00443127,6751.53628138,84.3895291074
2013-06-10,80.0,82.595,75.0,82.199,39.52873648,3096.73489482,78.3413579735
2013-06-09,86.95,86.95,70.0,79.995,152.00886371,11701.656444,76.9800928605
2013-06-08,86.7071,88.0,84.4,86.96,31.43963396,2703.3991634,85.9869795824
2013-06-07,93.1734,94.0,87.0,87.0,96.35528937,8612.33281209,89.3810071912
2013-06-06,93.9387,96.108,93.1733,94.5,61.96116271,5894.85381271,95.1378824232
2013-06-05,94.294,96.0,93.02,94.31,52.54012062,4955.71723658,94.3225325351
2013-06-04,93.969,96.1,93.484,95.0,27.85488227,2632.69571925,94.5146956188
